Chuma Okeke,27,8,19.2,4.7,1.0,2.6,3.6,1.4,0.7,0.4,0.6,1.5,2.2
Michael Carter-Williams,4,0,11.0,4.3,0.3,1.0,1.3,1.8,0.3,0.3,1.0,1.3,1.8
Admiral Schofield,37,0,12.2,4.2,0.6,1.1,1.7,0.8,0.2,0.1,0.4,1.6,1.9
Kevon Harris,34,0,13.4,4.1,0.8,1.2,2.1,0.5,0.5,0.1,0.6,1.6,0.8
Caleb Houstan,51,4,15.9,3.8,0.7,1.3,1.9,0.6,0.2,0.1,0.4,1.2,1.7
Pascal Siakam,71,71,37.4,24.2,1.8,6.0,7.8,5.8,0.9,0.5,2.4,3.2,2.5
Fred VanVleet,69,69,36.7,19.3,0.4,3.6,4.1,7.2,1.8,0.6,2.0,2.8,3.5
Gary Trent Jr.,66,44,32.1,17.4,0.5,2.2,2.6,1.6,1.6,0.2,0.8,1.5,1.9
O.G. Anunoby,67,67,35.6,16.8,1.4,3.5,5.0,2.0,1.9,0.7,2.0,3.0,1.0
Scottie Barnes,77,76,34.8,15.3,2.3,4.3,6.6,4.8,1.1,0.8,2.0,2.2,2.4
Jakob Poeltl,26,25,27.2,13.1,3.2,5.9,9.1,2.2,1.2,1.3,1.1,3.0,1.9
Chris Boucher,76,0,20.0,9.4,2.1,3.5,5.5,0.4,0.6,0.8,0.5,1.9,0.7
Precious Achiuwa,55,12,20.7,9.2,1.8,4.1,6.0,0.9,0.6,0.5,1.1,1.9,0.8
